[2024-01-06 09:23:07,878]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 58 , 1-MAE: 0.9118 , 1-train_avg_loss:0.9829 , 1-val_avg_loss:0.9118 , MAX Value:0.0882 , MAX Value Epoch:58
[2024-01-06 09:36:16,610]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 59 , 1-MAE: 0.9129 , 1-train_avg_loss:0.9832 , 1-val_avg_loss:0.9129 , MAX Value:0.0871 , MAX Value Epoch:59
[2024-01-06 09:49:26,588]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 60 , 1-MAE: 0.9117 , 1-train_avg_loss:0.9834 , 1-val_avg_loss:0.9117 , MAX Value:0.0883 , MAX Value Epoch:60
[2024-01-06 10:02:35,524]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 61 , 1-MAE: 0.9124 , 1-train_avg_loss:0.9833 , 1-val_avg_loss:0.9124 , MAX Value:0.0876 , MAX Value Epoch:61
[2024-01-06 10:15:44,199]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 62 , 1-MAE: 0.9124 , 1-train_avg_loss:0.9835 , 1-val_avg_loss:0.9124 , MAX Value:0.0876 , MAX Value Epoch:62
[2024-01-06 10:28:53,029]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 63 , 1-MAE: 0.9123 , 1-train_avg_loss:0.9840 , 1-val_avg_loss:0.9123 , MAX Value:0.0877 , MAX Value Epoch:63
[2024-01-06 10:42:01,984]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 64 , 1-MAE: 0.9122 , 1-train_avg_loss:0.9838 , 1-val_avg_loss:0.9122 , MAX Value:0.0878 , MAX Value Epoch:64
[2024-01-06 10:55:12,049]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 65 , 1-MAE: 0.9125 , 1-train_avg_loss:0.9837 , 1-val_avg_loss:0.9125 , MAX Value:0.0875 , MAX Value Epoch:65
[2024-01-06 11:08:21,279]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 66 , 1-MAE: 0.9126 , 1-train_avg_loss:0.9841 , 1-val_avg_loss:0.9126 , MAX Value:0.0874 , MAX Value Epoch:66
[2024-01-06 11:21:29,888]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 67 , 1-MAE: 0.9124 , 1-train_avg_loss:0.9842 , 1-val_avg_loss:0.9124 , MAX Value:0.0876 , MAX Value Epoch:67
[2024-01-06 11:34:38,783]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 68 , 1-MAE: 0.9125 , 1-train_avg_loss:0.9844 , 1-val_avg_loss:0.9125 , MAX Value:0.0875 , MAX Value Epoch:68
[2024-01-06 11:47:47,696]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 69 , 1-MAE: 0.9123 , 1-train_avg_loss:0.9842 , 1-val_avg_loss:0.9123 , MAX Value:0.0877 , MAX Value Epoch:69
[2024-01-06 12:00:57,961]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 70 , 1-MAE: 0.9122 , 1-train_avg_loss:0.9844 , 1-val_avg_loss:0.9122 , MAX Value:0.0878 , MAX Value Epoch:70
[2024-01-06 12:14:08,023]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 71 , 1-MAE: 0.9130 , 1-train_avg_loss:0.9845 , 1-val_avg_loss:0.9130 , MAX Value:0.0870 , MAX Value Epoch:71
[2024-01-06 12:27:17,211]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 72 , 1-MAE: 0.9125 , 1-train_avg_loss:0.9847 , 1-val_avg_loss:0.9125 , MAX Value:0.0875 , MAX Value Epoch:72
[2024-01-06 12:40:26,697]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 73 , 1-MAE: 0.9126 , 1-train_avg_loss:0.9848 , 1-val_avg_loss:0.9126 , MAX Value:0.0874 , MAX Value Epoch:73
[2024-01-06 12:53:36,153]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 74 , 1-MAE: 0.9126 , 1-train_avg_loss:0.9849 , 1-val_avg_loss:0.9126 , MAX Value:0.0874 , MAX Value Epoch:74
[2024-01-06 13:06:46,882]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 75 , 1-MAE: 0.9128 , 1-train_avg_loss:0.9848 , 1-val_avg_loss:0.9128 , MAX Value:0.0872 , MAX Value Epoch:75
[2024-01-06 13:19:55,763]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 76 , 1-MAE: 0.9128 , 1-train_avg_loss:0.9850 , 1-val_avg_loss:0.9128 , MAX Value:0.0872 , MAX Value Epoch:76
[2024-01-06 13:33:05,091]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 77 , 1-MAE: 0.9129 , 1-train_avg_loss:0.9851 , 1-val_avg_loss:0.9129 , MAX Value:0.0871 , MAX Value Epoch:77
[2024-01-06 13:46:14,915]::<ipython-input-17-68bf7650707d>::DEBUG::Epoch: 78 , 1-MAE: 0.9125 , 1-train_avg_loss:0.9851 , 1-val_avg_loss:0.9125 , MAX Value:0.0875 , MAX Value Epoch:78
